PRCE_REG_YMD,PDLT_CODE,PDLT_NM,AMNT_RAIN,AVG_TEMP_C,total_SunL,Quantity,PDLT_PRCE,Category
2020-06-02,151,고구마,2,17.9,5.89,93288,6150,뿌리채소
2020-06-02,224,호박,2,17.9,5.89,371812,837.5,열매채소
2020-06-02,223,오이,2,17.9,5.89,951022,202.5,열매채소
2020-06-02,245,양파,2,17.9,5.89,1222549,750,뿌리채소
2020-06-02,232,당근,2,17.9,5.89,210898,1416.666667,뿌리채소
2020-06-02,225,토마토,2,17.9,5.89,170909.1,1750,과일
2020-06-02,211,배추,2,17.9,5.89,591873.25,850,채소
2020-06-02,411,사과,2,17.9,5.89,94640,6050,과일
2020-06-03,214,상추,0,22,24.64,114632,2687.5,엽채류
2020-06-03,211,배추,0,22,24.64,723466,750,채소
2020-06-03,151,고구마,0,22,24.64,63526,6150,뿌리채소
2020-06-03,152,감자,0,22,24.64,385393,1700,뿌리채소
2020-06-03,224,호박,0,22,24.64,308042,762.5,열매채소
2020-06-03,245,양파,0,22,24.64,1027416,750,뿌리채소
2020-06-03,223,오이,0,22,24.64,806410,192.5,열매채소
2020-06-03,232,당근,0,22,24.64,159241,1450,뿌리채소
2020-06-03,225,토마토,0,22,24.64,211960.3,1450,과일
2020-06-03,411,사과,0,22,24.64,103535,6050,과일
2020-06-04,214,상추,0.2,21.9,19.77,69342,2812.5,엽채류
2020-06-04,211,배추,0.2,21.9,19.77,522434.75,850,채소
2020-06-04,151,고구마,0.2,21.9,19.77,46095.6,6150,뿌리채소
2020-06-04,223,오이,0.2,21.9,19.77,564317,232.5,열매채소
2020-06-04,245,양파,0.2,21.9,19.77,729933,700,뿌리채소
2020-06-04,232,당근,0.2,21.9,19.77,93530,1550,뿌리채소
2020-06-04,225,토마토,0.2,21.9,19.77,172494.2,1450,과일
2020-06-04,224,호박,0.2,21.9,19.77,216722,762.5,열매채소
2020-06-04,152,감자,0.2,21.9,19.77,279130,1700,뿌리채소
2020-06-04,411,사과,0.2,21.9,19.77,64510,6050,과일
2020-06-05,214,상추,0,23,23.36,103322,2562.5,엽채류
2020-06-05,152,감자,0,23,23.36,520243,1700,뿌리채소
2020-06-05,211,배추,0,23,23.36,496774,750,채소
2020-06-05,151,고구마,0,23,23.36,78066,6150,뿌리채소
2020-06-05,223,오이,0,23,23.36,878765,202.5,열매채소
2020-06-05,224,호박,0,23,23.36,331397,687.5,열매채소
2020-06-05,245,양파,0,23,23.36,951461,700,뿌리채소
2020-06-05,232,당근,0,23,23.36,197094,1550,뿌리채소
2020-06-05,225,토마토,0,23,23.36,232438.7,1350,과일
2020-06-05,411,사과,0,23,23.36,142290,6050,과일
2020-06-08,214,상추,0,25,26.13,124073.2,2812.5,엽채류
2020-06-08,211,배추,0,25,26.13,491712,850,채소
2020-06-08,151,고구마,0,25,26.13,78544,6150,뿌리채소
2020-06-08,152,감자,0,25,26.13,697312,1450,뿌리채소
2020-06-08,224,호박,0,25,26.13,470175,662.5,열매채소
2020-06-08,223,오이,0,25,26.13,1403155,192.5,열매채소
2020-06-08,245,양파,0,25,26.13,1381050,650,뿌리채소
2020-06-08,232,당근,0,25,26.13,232500,1516.666667,뿌리채소
2020-06-08,225,토마토,0,25,26.13,285181.5,1350,과일
2020-06-08,411,사과,0,25,26.13,150070,6050,과일
2020-06-09,214,상추,0,26.7,28.36,101990,2687.5,엽채류
2020-06-09,211,배추,0,26.7,28.36,405667.25,850,채소
2020-06-09,152,감자,0,26.7,28.36,591310,1250,뿌리채소
2020-06-09,151,고구마,0,26.7,28.36,75600,6150,뿌리채소
2020-06-09,223,오이,0,26.7,28.36,940488,217.5,열매채소
2020-06-09,224,호박,0,26.7,28.36,343545,662.5,열매채소
2020-06-09,245,양파,0,26.7,28.36,1017167,650,뿌리채소
2020-06-09,232,당근,0,26.7,28.36,174272,1516.666667,뿌리채소
2020-06-09,225,토마토,0,26.7,28.36,195922.3,1150,과일
2020-06-09,411,사과,0,26.7,28.36,86613,6050,과일
2020-06-10,214,상추,6.2,25.8,18.85,93506,2812.5,엽채류
2020-06-10,152,감자,6.2,25.8,18.85,473566,1150,뿌리채소
2020-06-10,151,고구마,6.2,25.8,18.85,61604,5950,뿌리채소
2020-06-10,223,오이,6.2,25.8,18.85,618750,262.5,열매채소
2020-06-10,211,배추,6.2,25.8,18.85,418457,850,채소
2020-06-10,224,호박,6.2,25.8,18.85,227541,662.5,열매채소
2020-06-10,245,양파,6.2,25.8,18.85,621798,650,뿌리채소
2020-06-10,232,당근,6.2,25.8,18.85,116942,1516.666667,뿌리채소
2020-06-10,225,토마토,6.2,25.8,18.85,149113,1350,과일
2020-06-10,411,사과,6.2,25.8,18.85,71780,6050,과일
2020-06-11,214,상추,0,26.1,26.03,87790,2937.5,엽채류
2020-06-11,152,감자,0,26.1,26.03,439339,1250,뿌리채소
2020-06-11,211,배추,0,26.1,26.03,562621.25,850,채소
2020-06-11,151,고구마,0,26.1,26.03,69294,5950,뿌리채소
2020-06-11,223,오이,0,26.1,26.03,706001.5,337.5,열매채소
2020-06-11,224,호박,0,26.1,26.03,278697,737.5,열매채소
2020-06-11,245,양파,0,26.1,26.03,861931,650,뿌리채소
2020-06-11,232,당근,0,26.1,26.03,170429.5,1516.666667,뿌리채소
2020-06-11,225,토마토,0,26.1,26.03,211338.4,1350,과일
2020-06-11,411,사과,0,26.1,26.03,71478,6050,과일
2020-06-12,214,상추,0,24.7,11.51,87176,3437.5,엽채류
2020-06-12,211,배추,0,24.7,11.51,327059,850,채소
2020-06-12,152,감자,0,24.7,11.51,227656,1350,뿌리채소
2020-06-12,151,고구마,0,24.7,11.51,54452,5750,뿌리채소
2020-06-12,223,오이,0,24.7,11.51,705404,387.5,열매채소
2020-06-12,224,호박,0,24.7,11.51,308476,862.5,열매채소
2020-06-12,245,양파,0,24.7,11.51,712884,650,뿌리채소
2020-06-12,232,당근,0,24.7,11.51,152200,1516.666667,뿌리채소
2020-06-12,225,토마토,0,24.7,11.51,257433.2,1250,과일
2020-06-12,411,사과,0,24.7,11.51,80870,5550,과일
2020-06-15,214,상추,0,23,26.53,89480,5312.5,엽채류
2020-06-15,152,감자,0,23,26.53,553003.5,1550,뿌리채소
2020-06-15,151,고구마,0,23,26.53,80382,5750,뿌리채소
2020-06-15,223,오이,0,23,26.53,923484,367.5,열매채소
2020-06-15,211,배추,0,23,26.53,266259,1150,채소
2020-06-15,224,호박,0,23,26.53,335122,687.5,열매채소
2020-06-15,245,양파,0,23,26.53,948220,850,뿌리채소
2020-06-15,232,당근,0,23,26.53,151314,1516.666667,뿌리채소
2020-06-15,225,토마토,0,23,26.53,258333.1,1050,과일
2020-06-15,411,사과,0,23,26.53,73290,5550,과일
2020-06-16,214,상추,0,24.4,24.74,93010,4687.5,엽채류
2020-06-16,151,고구마,0,24.4,24.74,60200,5750,뿌리채소
2020-06-16,152,감자,0,24.4,24.74,455572,1550,뿌리채소
2020-06-16,211,배추,0,24.4,24.74,493751.75,1150,채소
2020-06-16,224,호박,0,24.4,24.74,282103.8,712.5,열매채소
2020-06-16,223,오이,0,24.4,24.74,789935,317.5,열매채소
2020-06-16,245,양파,0,24.4,24.74,1077598,850,뿌리채소
2020-06-16,232,당근,0,24.4,24.74,148992,1516.666667,뿌리채소
2020-06-16,225,토마토,0,24.4,24.74,249753.7,1050,과일
2020-06-16,411,사과,0,24.4,24.74,56530,5550,과일
2020-06-17,214,상추,0,24.3,21.25,100735,4687.5,엽채류
2020-06-17,211,배추,0,24.3,21.25,571108,850,채소
2020-06-17,151,고구마,0,24.3,21.25,94266,5250,뿌리채소
2020-06-17,152,감자,0,24.3,21.25,550758,1550,뿌리채소
2020-06-17,224,호박,0,24.3,21.25,296033,712.5,열매채소
2020-06-17,245,양파,0,24.3,21.25,883963,850,뿌리채소
2020-06-17,232,당근,0,24.3,21.25,119362,1416.666667,뿌리채소
2020-06-17,225,토마토,0,24.3,21.25,242956.7,1250,과일
2020-06-17,223,오이,0,24.3,21.25,657472,402.5,열매채소
2020-06-17,411,사과,0,24.3,21.25,65130,5550,과일
2020-06-18,214,상추,0,23.4,11,86237.5,4687.5,엽채류
2020-06-18,211,배추,0,23.4,11,563574.93,850,채소
2020-06-18,151,고구마,0,23.4,11,31972,5250,뿌리채소
2020-06-18,223,오이,0,23.4,11,619663,437.5,열매채소
2020-06-18,245,양파,0,23.4,11,735923,850,뿌리채소
2020-06-18,232,당근,0,23.4,11,182820,1416.666667,뿌리채소
2020-06-18,225,토마토,0,23.4,11,204369.4,1250,과일
2020-06-18,224,호박,0,23.4,11,300060,737.5,열매채소
2020-06-18,152,감자,0,23.4,11,531440,1450,뿌리채소
2020-06-18,411,사과,0,23.4,11,57300,5550,과일
2020-06-19,214,상추,0.1,24.7,19.6,90425,5087.5,엽채류
2020-06-19,152,감자,0.1,24.7,19.6,534672,1365,뿌리채소
2020-06-19,151,고구마,0.1,24.7,19.6,71710,5250,뿌리채소
2020-06-19,211,배추,0.1,24.7,19.6,589788,790,채소
2020-06-19,223,오이,0.1,24.7,19.6,578761,565.5,열매채소
2020-06-19,245,양파,0.1,24.7,19.6,881698,850,뿌리채소
2020-06-19,232,당근,0.1,24.7,19.6,151694,1416.666667,뿌리채소
2020-06-19,225,토마토,0.1,24.7,19.6,125355.2,1280,과일
2020-06-19,224,호박,0.1,24.7,19.6,317983,753,열매채소
2020-06-19,411,사과,0.1,24.7,19.6,53530,5550,과일
2020-06-22,214,상추,0,28.6,28.95,114526,7012.5,엽채류
2020-06-22,152,감자,0,28.6,28.95,674761,1200,뿌리채소
2020-06-22,151,고구마,0,28.6,28.95,64394,5250,뿌리채소
2020-06-22,211,배추,0,28.6,28.95,443819.6,1010,채소
2020-06-22,223,오이,0,28.6,28.95,928913,500.5,열매채소
2020-06-22,245,양파,0,28.6,28.95,860435,860,뿌리채소
2020-06-22,232,당근,0,28.6,28.95,218862,1416.666667,뿌리채소
2020-06-22,225,토마토,0,28.6,28.95,133483.2,1445,과일
2020-06-22,224,호박,0,28.6,28.95,459566,720.5,열매채소
2020-06-22,411,사과,0,28.6,28.95,71024,5550,과일
2020-06-23,214,상추,0,27.3,16.97,88592,5050,엽채류
2020-06-23,152,감자,0,27.3,16.97,570284,1150,뿌리채소
2020-06-23,151,고구마,0,27.3,16.97,78254,5250,뿌리채소
2020-06-23,211,배추,0,27.3,16.97,608451.25,940,채소
2020-06-23,223,오이,0,27.3,16.97,761142,491.5,열매채소
2020-06-23,245,양파,0,27.3,16.97,780105,860,뿌리채소
2020-06-23,232,당근,0,27.3,16.97,135141,1416.666667,뿌리채소
2020-06-23,225,토마토,0,27.3,16.97,114662.2,1530,과일
2020-06-23,224,호박,0,27.3,16.97,343364,719,열매채소
2020-06-23,411,사과,0,27.3,16.97,45130,5550,과일
2020-06-24,214,상추,37.6,22.3,2.91,85907.5,6300,엽채류
2020-06-24,151,고구마,37.6,22.3,2.91,42282,5350,뿌리채소
2020-06-24,152,감자,37.6,22.3,2.91,380257,1230,뿌리채소
2020-06-24,211,배추,37.6,22.3,2.91,518654,1050,채소
2020-06-24,223,오이,37.6,22.3,2.91,757408,467.5,열매채소
2020-06-24,245,양파,37.6,22.3,2.91,1129997,870,뿌리채소
2020-06-24,232,당근,37.6,22.3,2.91,157500,1483.333333,뿌리채소
2020-06-24,225,토마토,37.6,22.3,2.91,133694,1800,과일
2020-06-24,224,호박,37.6,22.3,2.91,321168,710.5,열매채소
2020-06-24,411,사과,37.6,22.3,2.91,65080,5550,과일
2020-06-25,214,상추,13.3,21.6,6.11,74579,7550,엽채류
2020-06-25,152,감자,13.3,21.6,6.11,281161,1300,뿌리채소
2020-06-25,151,고구마,13.3,21.6,6.11,56709,5350,뿌리채소
2020-06-25,211,배추,13.3,21.6,6.11,559066.75,1030,채소
2020-06-25,224,호박,13.3,21.6,6.11,316369,887.5,열매채소
2020-06-25,245,양파,13.3,21.6,6.11,636355,880,뿌리채소
2020-06-25,232,당근,13.3,21.6,6.11,107155,1483.333333,뿌리채소
2020-06-25,225,토마토,13.3,21.6,6.11,102550,2030,과일
2020-06-25,223,오이,13.3,21.6,6.11,729414,434,열매채소
2020-06-25,411,사과,13.3,21.6,6.11,45356,5550,과일
2020-06-26,214,상추,2.1,21.8,13.03,75376,7587.5,엽채류
2020-06-26,211,배추,2.1,21.8,13.03,328112,910,채소
2020-06-26,151,고구마,2.1,21.8,13.03,59441,5350,뿌리채소
2020-06-26,223,오이,2.1,21.8,13.03,617076,387,열매채소
2020-06-26,245,양파,2.1,21.8,13.03,842781,880,뿌리채소
2020-06-26,232,당근,2.1,21.8,13.03,168822,1438.666667,뿌리채소
2020-06-26,225,토마토,2.1,21.8,13.03,161691.2,1930,과일
2020-06-26,224,호박,2.1,21.8,13.03,280577,942.5,열매채소
2020-06-26,152,감자,2.1,21.8,13.03,494895,1180,뿌리채소
2020-06-26,411,사과,2.1,21.8,13.03,79770,5550,과일
2020-06-29,214,상추,11.9,23.8,8.4,116550,6687.5,엽채류
2020-06-29,211,배추,11.9,23.8,8.4,758889.45,750,채소
2020-06-29,151,고구마,11.9,23.8,8.4,61548,5350,뿌리채소
2020-06-29,152,감자,11.9,23.8,8.4,569863,1200,뿌리채소
2020-06-29,223,오이,11.9,23.8,8.4,650392,412.5,열매채소
2020-06-29,245,양파,11.9,23.8,8.4,1285436,850,뿌리채소
2020-06-29,232,당근,11.9,23.8,8.4,138946,1483.333333,뿌리채소
2020-06-29,225,토마토,11.9,23.8,8.4,251294,1830,과일
2020-06-29,224,호박,11.9,23.8,8.4,416686,762.5,열매채소
2020-06-29,411,사과,11.9,23.8,8.4,69450,5550,과일
2020-06-30,214,상추,64.7,20.1,6.2,82921,5937.5,엽채류
2020-06-30,152,감자,64.7,20.1,6.2,309770,1200,뿌리채소
2020-06-30,151,고구마,64.7,20.1,6.2,44251.2,5350,뿌리채소
2020-06-30,211,배추,64.7,20.1,6.2,582182,750,채소
2020-06-30,224,호박,64.7,20.1,6.2,223911,803.25,열매채소
2020-06-30,245,양파,64.7,20.1,6.2,850147,750,뿌리채소
2020-06-30,232,당근,64.7,20.1,6.2,119880,1616.666667,뿌리채소
2020-06-30,225,토마토,64.7,20.1,6.2,120512,1780,과일
2020-06-30,223,오이,64.7,20.1,6.2,312843,527.5,열매채소
2020-06-30,411,사과,64.7,20.1,6.2,27340,5550,과일
2020-07-01,214,상추,0,21.1,9.47,68922.8,6425,엽채류
2020-07-01,151,고구마,0,21.1,9.47,61518,5350,뿌리채소
2020-07-01,152,감자,0,21.1,9.47,288899,1100,뿌리채소
2020-07-01,211,배추,0,21.1,9.47,300540,850,채소
2020-07-01,223,오이,0,21.1,9.47,341181,502.5,열매채소
2020-07-01,245,양파,0,21.1,9.47,549633,750,뿌리채소
2020-07-01,232,당근,0,21.1,9.47,144140,1616.666667,뿌리채소
2020-07-01,225,토마토,0,21.1,9.47,132262,1600,과일
2020-07-01,224,호박,0,21.1,9.47,180792,762.5,열매채소
2020-07-01,411,사과,0,21.1,9.47,46430,5810,과일
2020-07-02,214,상추,0,24.2,19.15,60010,7850,엽채류
2020-07-02,151,고구마,0,24.2,19.15,47758,5350,뿌리채소
2020-07-02,152,감자,0,24.2,19.15,475142,1150,뿌리채소
2020-07-02,211,배추,0,24.2,19.15,580775.85,750,채소
2020-07-02,224,호박,0,24.2,19.15,173142,1042.5,열매채소
2020-07-02,245,양파,0,24.2,19.15,677270,750,뿌리채소
2020-07-02,232,당근,0,24.2,19.15,193809,1583.333333,뿌리채소
2020-07-02,225,토마토,0,24.2,19.15,139667,1760,과일
2020-07-02,223,오이,0,24.2,19.15,343787,517.5,열매채소
2020-07-02,411,사과,0,24.2,19.15,29335,5810,과일
2020-07-03,214,상추,0.1,25.5,27.47,73829,7812.5,엽채류
2020-07-03,152,감자,0.1,25.5,27.47,298060,1150,뿌리채소
2020-07-03,151,고구마,0.1,25.5,27.47,48196,5350,뿌리채소
2020-07-03,211,배추,0.1,25.5,27.47,524239.25,650,채소
2020-07-03,223,오이,0.1,25.5,27.47,366540,507.5,열매채소
2020-07-03,245,양파,0.1,25.5,27.47,796650,750,뿌리채소
2020-07-03,232,당근,0.1,25.5,27.47,130160,1583.333333,뿌리채소
2020-07-03,225,토마토,0.1,25.5,27.47,155545.2,1860,과일
2020-07-03,224,호박,0.1,25.5,27.47,206115,1137.5,열매채소
2020-07-03,411,사과,0.1,25.5,27.47,44480,5960,과일
2020-07-06,214,상추,0,25.6,19.28,88108,7762.5,엽채류
2020-07-06,152,감자,0,25.6,19.28,493538,1200,뿌리채소
2020-07-06,151,고구마,0,25.6,19.28,73842,5550,뿌리채소
2020-07-06,211,배추,0,25.6,19.28,698556,710,채소
2020-07-06,223,오이,0,25.6,19.28,737164,492.5,열매채소
2020-07-06,245,양파,0,25.6,19.28,729587,750,뿌리채소
2020-07-06,232,당근,0,25.6,19.28,228502,1650,뿌리채소
2020-07-06,225,토마토,0,25.6,19.28,206336.6,1860,과일
2020-07-06,224,호박,0,25.6,19.28,375061,1012.5,열매채소
2020-07-06,411,사과,0,25.6,19.28,58940,6180,과일
2020-07-07,214,상추,0,24.1,15.15,78340.2,8062.5,엽채류
2020-07-07,211,배추,0,24.1,15.15,573254,850,채소
2020-07-07,151,고구마,0,24.1,15.15,51395.98,5750,뿌리채소
2020-07-07,152,감자,0,24.1,15.15,387121,1200,뿌리채소
2020-07-07,223,오이,0,24.1,15.15,498337,462.5,열매채소
2020-07-07,245,양파,0,24.1,15.15,881222,800,뿌리채소
2020-07-07,232,당근,0,24.1,15.15,107390,1650,뿌리채소
2020-07-07,225,토마토,0,24.1,15.15,119380.2,1860,과일
2020-07-07,224,호박,0,24.1,15.15,281404,1037.5,열매채소
2020-07-07,411,사과,0,24.1,15.15,46180,6180,과일
2020-07-08,214,상추,0,25.5,25.81,75834,8687.5,엽채류
2020-07-08,152,감자,0,25.5,25.81,448483,1100,뿌리채소
2020-07-08,151,고구마,0,25.5,25.81,72738,5750,뿌리채소
2020-07-08,211,배추,0,25.5,25.81,497159.25,850,채소
2020-07-08,224,호박,0,25.5,25.81,289938,1112.5,열매채소
2020-07-08,245,양파,0,25.5,25.81,713051,800,뿌리채소
2020-07-08,232,당근,0,25.5,25.81,183410,1716.666667,뿌리채소
2020-07-08,225,토마토,0,25.5,25.81,146029.6,1960,과일
2020-07-08,223,오이,0,25.5,25.81,473631,459,열매채소
2020-07-08,411,사과,0,25.5,25.81,61219,6180,과일
2020-07-09,214,상추,0,27.5,23.1,78683,7600,엽채류
2020-07-09,151,고구마,0,27.5,23.1,62654,5750,뿌리채소
2020-07-09,152,감자,0,27.5,23.1,387630,1100,뿌리채소
2020-07-09,211,배추,0,27.5,23.1,485499.5,850,채소
2020-07-09,223,오이,0,27.5,23.1,483555,432.5,열매채소
2020-07-09,245,양파,0,27.5,23.1,659473,760,뿌리채소
2020-07-09,232,당근,0,27.5,23.1,97406,1716.666667,뿌리채소
2020-07-09,225,토마토,0,27.5,23.1,83272.4,2000,과일
2020-07-09,224,호박,0,27.5,23.1,261352,1062.5,열매채소
2020-07-09,411,사과,0,27.5,23.1,26249.5,6180,과일
2020-07-10,214,상추,2.2,24.5,12.3,78575,7187.5,엽채류
2020-07-10,211,배추,2.2,24.5,12.3,430841.25,850,채소
2020-07-10,151,고구마,2.2,24.5,12.3,35158,5750,뿌리채소
2020-07-10,152,감자,2.2,24.5,12.3,337031,1000,뿌리채소
2020-07-10,223,오이,2.2,24.5,12.3,450483,417.5,열매채소
2020-07-10,245,양파,2.2,24.5,12.3,728391,760,뿌리채소
2020-07-10,232,당근,2.2,24.5,12.3,124340,1716.666667,뿌리채소
2020-07-10,225,토마토,2.2,24.5,12.3,124480.2,2000,과일
2020-07-10,224,호박,2.2,24.5,12.3,309664,937.5,열매채소
2020-07-10,411,사과,2.2,24.5,12.3,54187.5,6180,과일
2020-07-13,214,상추,47.6,18.7,4.58,102119,8187.5,엽채류
2020-07-13,211,배추,47.6,18.7,4.58,688150.25,950,채소
2020-07-13,151,고구마,47.6,18.7,4.58,69538,5450,뿌리채소
2020-07-13,223,오이,47.6,18.7,4.58,680747,387.5,열매채소
2020-07-13,245,양파,47.6,18.7,4.58,469962,760,뿌리채소
2020-07-13,232,당근,47.6,18.7,4.58,193468,1683.333333,뿌리채소
2020-07-13,225,토마토,47.6,18.7,4.58,110685.8,2045,과일
2020-07-13,224,호박,47.6,18.7,4.58,388470,762.5,열매채소
2020-07-13,152,감자,47.6,18.7,4.58,212300,1100,뿌리채소
2020-07-13,411,사과,47.6,18.7,4.58,37796,6180,과일
2020-07-14,214,상추,11.5,20.3,12.46,85162,7062.5,엽채류
2020-07-14,211,배추,11.5,20.3,12.46,384780.25,1050,채소
2020-07-14,151,고구마,11.5,20.3,12.46,26786,5450,뿌리채소
2020-07-14,152,감자,11.5,20.3,12.46,255988,1150,뿌리채소
2020-07-14,224,호박,11.5,20.3,12.46,269735,887.5,열매채소
2020-07-14,245,양파,11.5,20.3,12.46,493424,800,뿌리채소
2020-07-14,232,당근,11.5,20.3,12.46,145170,1683.333333,뿌리채소
2020-07-14,225,토마토,11.5,20.3,12.46,126410.2,2045,과일
2020-07-14,223,오이,11.5,20.3,12.46,415996,352.5,열매채소
2020-07-14,411,사과,11.5,20.3,12.46,36446,6310,과일
2020-07-15,214,상추,0,23.4,26.6,80630,6187.5,엽채류
2020-07-15,152,감자,0,23.4,26.6,376540,1150,뿌리채소
2020-07-15,151,고구마,0,23.4,26.6,58870,5450,뿌리채소
2020-07-15,211,배추,0,23.4,26.6,401909.25,1150,채소
2020-07-15,223,오이,0,23.4,26.6,401239,357.5,열매채소
2020-07-15,245,양파,0,23.4,26.6,632028,800,뿌리채소
2020-07-15,232,당근,0,23.4,26.6,149314,1683.333333,뿌리채소
2020-07-15,225,토마토,0,23.4,26.6,117634,2045,과일
2020-07-15,224,호박,0,23.4,26.6,264219,903.25,열매채소
2020-07-15,411,사과,0,23.4,26.6,64553.4,6430,과일
2020-07-16,214,상추,0,25,25.76,78702,5937.5,엽채류
2020-07-16,151,고구마,0,25,25.76,46272.4,5450,뿌리채소
2020-07-16,152,감자,0,25,25.76,293106,1150,뿌리채소
2020-07-16,211,배추,0,25,25.76,595062,1050,채소
2020-07-16,223,오이,0,25,25.76,352586.4,324,열매채소
2020-07-16,245,양파,0,25,25.76,673727,800,뿌리채소
2020-07-16,232,당근,0,25,25.76,162230,1683.333333,뿌리채소
2020-07-16,225,토마토,0,25,25.76,103030,2545,과일
2020-07-16,224,호박,0,25,25.76,229045,962.5,열매채소
2020-07-16,411,사과,0,25,25.76,46640.6,6430,과일
2020-07-17,214,상추,0,26,22.28,88860.5,7312.5,엽채류
2020-07-17,151,고구마,0,26,22.28,48917,5450,뿌리채소
2020-07-17,152,감자,0,26,22.28,266940,1150,뿌리채소
2020-07-17,211,배추,0,26,22.28,480497.5,1050,채소
2020-07-17,223,오이,0,26,22.28,345420,345.5,열매채소
2020-07-17,245,양파,0,26,22.28,717601,800,뿌리채소
2020-07-17,232,당근,0,26,22.28,163890,1683.333333,뿌리채소
2020-07-17,225,토마토,0,26,22.28,98913,2545,과일
2020-07-17,224,호박,0,26,22.28,266948,912.5,열매채소
2020-07-17,411,사과,0,26,22.28,63225,6430,과일
2020-07-20,211,배추,3.6,23.8,5.15,433376,1450,채소
2020-07-20,214,상추,3.6,23.8,5.15,94418,7312.5,엽채류
2020-07-20,151,고구마,3.6,23.8,5.15,43966,6350,뿌리채소
2020-07-20,223,오이,3.6,23.8,5.15,567123,354,열매채소
2020-07-20,245,양파,3.6,23.8,5.15,807653,800,뿌리채소
2020-07-20,232,당근,3.6,23.8,5.15,207602,1683.333333,뿌리채소
2020-07-20,225,토마토,3.6,23.8,5.15,123963.6,2900,과일
2020-07-20,224,호박,3.6,23.8,5.15,392072,827.5,열매채소
2020-07-20,152,감자,3.6,23.8,5.15,186274,1350,뿌리채소
2020-07-20,411,사과,3.6,23.8,5.15,101330.7,6530,과일
2020-07-21,214,상추,0,25,17.83,75172,6562.5,엽채류
2020-07-21,211,배추,0,25,17.83,363001.75,1470,채소
2020-07-21,152,감자,0,25,17.83,277130,1300,뿌리채소
2020-07-21,151,고구마,0,25,17.83,67142,6950,뿌리채소
2020-07-21,223,오이,0,25,17.83,406736,328.8,열매채소
